GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1132146798,20231009,202310,2023,2023.7644,DEU,GERMANY,DEU,,,,,,,,,,,,,,,,,,0,010,010,01,1,0.0,10,1,10,-2.40549828178694,1,Gaza Strip,GZ,GZ,,31.425074,34.373398,GZ,0,,,,,,,,1,Gaza Strip,GZ,GZ,,31.425074,34.373398,GZ,20231009234500,https://www.tagesschau.de/ausland/europa/eu-hilfszahlungen-palaestinenser-ueberpruefung-100.html
1132042591,20231009,202310,2023,2023.7644,FRA,FRENCH,FRA,,,,,,,,DEU,GERMANY,DEU,,,,,,,,0,051,051,05,1,3.4,4,1,4,-0.60975609756097,1,Germany,GM,GM,,51.5,10.5,GM,4,"Brussels, Bruxelles-Capitale, Belgium",BE,BE11,5850,50.8333,4.33333,-1955538,4,"Brussels, Bruxelles-Capitale, Belgium",BE,BE11,5850,50.8333,4.33333,-1955538,20231009143000,https://www.tagesschau.de/wirtschaft/energie/strommarktreform-eu-deutschland-frankreich-100.html
1132014438,20231009,202310,2023,2023.7644,SYR,SYRIA,SYR,,,,,,,,UAF,FIGHTER,,,,,,UAF,,,1,190,190,19,4,-10.0,8,1,8,-5.41176470588235,4,"Ankara, Ankara, Turkey",TU,TU68,27516,39.9272,32.8644,-735338,1,Syria,SY,SY,,35.0,38.0,SY,4,"Ankara, Ankara, Turkey",TU,TU68,27516,39.9272,32.8644,-735338,20231009120000,https://www.tagesschau.de/ausland/europa/tuerkei-luftangriffe-nordsyrien-100.html
1132014236,20231009,202310,2023,2023.7644,POL,POLAND,POL,,,,,,,,CVL,CITIZEN,,,,,,CVL,,,0,042,042,04,1,1.9,10,1,10,-5.34069981583794,4,"Warsaw, (PL67), Poland",PL,PL67,24452,52.25,21.0,-534433,4,"Warsaw, (PL67), Poland",PL,PL67,24452,52.25,21.0,-534433,4,"Warsaw, (PL67), Poland",PL,PL67,24452,52.25,21.0,-534433,20231009120000,https://www.tagesschau.de/ausland/asien/gaza-israel-angriff-116.html
1132074900,20231009,202310,2023,2023.7644,,,,,,,,,,,UKRMED,UKRAINIAN,UKR,,,,,MED,,,0,040,040,04,1,1.0,6,1,6,-5.23560209424083,0,,,,,,,,4,"Kiev, Ukraine (general), Ukraine",UP,UP00,28554,50.4333,30.5167,-1044367,4,"Kiev, Ukraine (general), Ukraine",UP,UP00,28554,50.4333,30.5167,-1044367,20231009164500,https://www.tagesschau.de/ausland/europa/ukraine-israel-100.html
1132101135,20231009,202310,2023,2023.7644,GOV,FOREIGN MINIST,,,,,,GOV,,,,,,,,,,,,,0,173,173,17,4,-5.0,10,1,10,-4.21686746987951,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,0,,,,,,,,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20231009190000,https://www.tagesschau.de/ausland/europa/tuerkei-israel-hamas-angriff-erdogan-100.html
1132180816,20231010,202310,2023,2023.7671,DEU,BERLIN,DEU,,,,,,,,,,,,,,,,,,1,050,050,05,1,3.5,10,1,10,-2.24438902743142,4,"Herat, Herat, Afghanistan",AF,AF11,3562,34.3482,62.1997,-3377359,0,,,,,,,,4,"Herat, Herat, Afghanistan",AF,AF11,3562,34.3482,62.1997,-3377359,20231010023000,https://www.tagesschau.de/ausland/asien/afghanistan-erdbeben-montag-102.html
1132202121,20231010,202310,2023,2023.7671,ISR,ISRAELI,ISR,,,,,,,,ISRGOV,ISRAEL,ISR,,,,,GOV,,,1,111,111,11,3,-2.0,2,1,2,-8.56389986824766,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20231010044500,https://www.tagesschau.de/ausland/asien/gaza-israel-angriff-126.html
1132366689,20231010,202310,2023,2023.7671,ISRGOV,ISRAEL,ISR,,,,,GOV,,,ISR,ISRAELI,ISR,,,,,,,,1,046,046,04,1,7.0,2,1,2,-1.99335548172757,1,Switzerland,SZ,SZ,,47.0,8.0,SZ,1,Switzerland,SZ,SZ,,47.0,8.0,SZ,1,Switzerland,SZ,SZ,,47.0,8.0,SZ,20231010181500,https://www.tagesschau.de/ausland/asien/israel-deutsche-ausfliegen-100.html
1132388706,20231010,202310,2023,2023.7671,PSE,GAZA,PSE,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,194,194,19,4,-10.0,2,1,2,-7.82918149466192,1,Israel,IS,IS,,31.5,34.75,IS,1,Gaza Strip,GZ,GZ,,31.425074,34.373398,GZ,1,Israel,IS,IS,,31.5,34.75,IS,20231010201500,https://www.tagesschau.de/ausland/asien/israel-gaza-hamas-krieg-100.html
1132202163,20231010,202310,2023,2023.7671,ISRGOV,ISRAELI,ISR,,,,,GOV,,,ISR,ISRAELI,ISR,,,,,,,,1,111,111,11,3,-2.0,6,1,6,-8.56389986824766,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20231010044500,https://www.tagesschau.de/ausland/asien/gaza-israel-angriff-126.html
1132221463,20231010,202310,2023,2023.7671,UKRGOV,UKRAINE,UKR,,,,,GOV,,,,,,,,,,,,,0,010,010,01,1,0.0,2,1,2,-9.3670886075949,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,0,,,,,,,,1,Germany,GM,GM,,51.5,10.5,GM,20231010064500,https://www.tagesschau.de/newsticker/liveblog-ukraine-dienstag-294.html
1132221464,20231010,202310,2023,2023.7671,UKRGOV,UKRAINE,UKR,,,,,GOV,,,,,,,,,,,,,0,010,010,01,1,0.0,2,1,2,-9.3670886075949,1,Germany,GM,GM,,51.5,10.5,GM,0,,,,,,,,1,Germany,GM,GM,,51.5,10.5,GM,20231010064500,https://www.tagesschau.de/newsticker/liveblog-ukraine-dienstag-294.html
1132245516,20231010,202310,2023,2023.7671,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,0,120,120,12,3,-4.0,10,1,10,-1.81297709923664,1,Gaza Strip,GZ,GZ,,31.425074,34.373398,GZ,0,,,,,,,,1,Gaza Strip,GZ,GZ,,31.425074,34.373398,GZ,20231010090000,https://www.tagesschau.de/inland/innenpolitik/israel-palaestina-deutschland-100.html
1132366112,20231010,202310,2023,2023.7671,,,,,,,,,,,ISRGOV,ISRAELI,ISR,,,,,GOV,,,1,046,046,04,1,7.0,6,1,6,-1.99335548172757,0,,,,,,,,1,Switzerland,SZ,SZ,,47.0,8.0,SZ,1,Switzerland,SZ,SZ,,47.0,8.0,SZ,20231010181500,https://www.tagesschau.de/ausland/asien/israel-deutsche-ausfliegen-100.html
1132366333,20231010,202310,2023,2023.7671,DEUCVL,GERMANY,DEU,,,,,CVL,,,ISR,ISRAELI,ISR,,,,,,,,1,046,046,04,1,7.0,2,1,2,-1.99335548172757,1,Switzerland,SZ,SZ,,47.0,8.0,SZ,1,Switzerland,SZ,SZ,,47.0,8.0,SZ,1,Switzerland,SZ,SZ,,47.0,8.0,SZ,20231010181500,https://www.tagesschau.de/ausland/asien/israel-deutsche-ausfliegen-100.html
1132366841,20231010,202310,2023,2023.7671,MIL,MILITARY MACHINE,,,,,,MIL,,,CVL,CITIZEN,,,,,,CVL,,,0,072,072,07,2,8.3,10,1,10,-1.99335548172757,1,Austria,AU,AU,,47.333333,13.333333,AU,1,Austria,AU,AU,,47.333333,13.333333,AU,1,Austria,AU,AU,,47.333333,13.333333,AU,20231010181500,https://www.tagesschau.de/ausland/asien/israel-deutsche-ausfliegen-100.html
1132221151,20231010,202310,2023,2023.7671,MED,NEWSPAPER,,,,,,MED,,,,,,,,,,,,,0,051,051,05,1,3.4,5,1,5,-1.64424514200299,1,Germany,GM,GM,,51.5,10.5,GM,0,,,,,,,,1,Germany,GM,GM,,51.5,10.5,GM,20231010064500,https://www.tagesschau.de/wirtschaft/finanzen/marktberichte/marktbericht-dax-dow-oelpreis-gold-israel-nahost-kurse-boerse-charttechnik-100.html
1132301604,20231010,202310,2023,2023.7671,REB,REBEL GROUP,,,,,,REB,,,REF,REFUGEE,,,,,,REF,,,1,112,112,11,3,-2.0,10,1,10,-10.204081632653,0,,,,,,,,0,,,,,,,,0,,,,,,,,20231010133000,https://www.tagesschau.de/ausland/asien/myanmar-angriff-fluechtlingslager-100.html
1132301464,20231010,202310,2023,2023.7671,MIL,MILITARY,,,,,,MIL,,,REB,REBEL,,,,,,REB,,,0,172,172,17,4,-5.0,10,1,10,-10.204081632653,0,,,,,,,,0,,,,,,,,0,,,,,,,,20231010133000,https://www.tagesschau.de/ausland/asien/myanmar-angriff-fluechtlingslager-100.html
1132301603,20231010,202310,2023,2023.7671,REB,REBEL,,,,,,REB,,,MIL,MILITARY,,,,,,MIL,,,1,112,112,11,3,-2.0,10,1,10,-10.204081632653,0,,,,,,,,0,,,,,,,,0,,,,,,,,20231010133000,https://www.tagesschau.de/ausland/asien/myanmar-angriff-fluechtlingslager-100.html
1132388705,20231010,202310,2023,2023.7671,PSE,GAZA,PSE,,,,,,,,ISR,ISRAELI,ISR,,,,,,,,1,194,194,19,4,-10.0,4,1,4,-7.82918149466192,1,Gaza Strip,GZ,GZ,,31.425074,34.373398,GZ,1,Gaza Strip,GZ,GZ,,31.425074,34.373398,GZ,1,Israel,IS,IS,,31.5,34.75,IS,20231010201500,https://www.tagesschau.de/ausland/asien/israel-gaza-hamas-krieg-100.html
1132220759,20231010,202310,2023,2023.7671,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,0,010,010,01,1,0.0,2,1,2,-9.3670886075949,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,0,,,,,,,,1,Germany,GM,GM,,51.5,10.5,GM,20231010064500,https://www.tagesschau.de/newsticker/liveblog-ukraine-dienstag-294.html
1132418892,20231010,202310,2023,2023.7671,DEUCVL,GERMANY,DEU,,,,,CVL,,,DEU,GERMAN,DEU,,,,,,,,1,036,036,03,1,4.0,2,1,2,-0.43956043956044,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,20231010231500,https://www.tagesschau.de/ausland/asien/israel-deutsche-ausfliegen-lufthansa-100.html
1132245126,20231010,202310,2023,2023.7671,,,,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,0,051,051,05,1,3.4,10,1,10,-1.81297709923664,0,,,,,,,,1,Israel,IS,IS,,31.5,34.75,IS,1,Germany,GM,GM,,51.5,10.5,GM,20231010090000,https://www.tagesschau.de/inland/innenpolitik/israel-palaestina-deutschland-100.html
1132301465,20231010,202310,2023,2023.7671,MIL,MILITARY,,,,,,MIL,,,REB,REBEL,,,,,,REB,,,0,190,190,19,4,-10.0,10,1,10,-10.204081632653,0,,,,,,,,0,,,,,,,,0,,,,,,,,20231010133000,https://www.tagesschau.de/ausland/asien/myanmar-angriff-fluechtlingslager-100.html
1132202481,20231010,202310,2023,2023.7671,UAF,TERRORIST,,,,,,UAF,,,ISRGOV,ISRAEL,ISR,,,,,GOV,,,0,190,190,19,4,-10.0,8,1,8,-8.56389986824766,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20231010044500,https://www.tagesschau.de/ausland/asien/gaza-israel-angriff-126.html
1132220838,20231010,202310,2023,2023.7671,GOV,GOVERNMENT,,,,,,GOV,,,UKR,UKRAINE,UKR,,,,,,,,0,010,010,01,1,0.0,2,1,2,-9.3670886075949,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,20231010064500,https://www.tagesschau.de/newsticker/liveblog-ukraine-dienstag-294.html
1132301134,20231010,202310,2023,2023.7671,IGOUNO,UNITED NATIONS,,UNO,,,,IGO,,,,,,,,,,,,,0,012,012,01,1,-0.4,10,1,10,-10.204081632653,0,,,,,,,,0,,,,,,,,0,,,,,,,,20231010133000,https://www.tagesschau.de/ausland/asien/myanmar-angriff-fluechtlingslager-100.html
1132418887,20231010,202310,2023,2023.7671,DEU,GERMAN,DEU,,,,,,,,DEUCVL,GERMANY,DEU,,,,,CVL,,,1,036,036,03,1,4.0,2,1,2,-0.43956043956044,1,Poland,PL,PL,,52.0,20.0,PL,1,Poland,PL,PL,,52.0,20.0,PL,1,Poland,PL,PL,,52.0,20.0,PL,20231010231500,https://www.tagesschau.de/ausland/asien/israel-deutsche-ausfliegen-lufthansa-100.html
1132300973,20231010,202310,2023,2023.7671,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,1,040,040,04,1,1.0,10,1,10,-8.83280757097792,4,"Karlsruhe, Baden-Wüberg, Germany",GM,GM01,16554,49.0047,8.38583,-1803994,0,,,,,,,,4,"Karlsruhe, Baden-Wüberg, Germany",GM,GM01,16554,49.0047,8.38583,-1803994,20231010133000,https://www.tagesschau.de/inland/bundesanwaltschaft-hamas-100.html
1132366068,20231010,202310,2023,2023.7671,,,,,,,,,,,COP,DEPUTY,,,,,,COP,,,1,043,043,04,1,2.8,10,1,10,-4.86772486772487,0,,,,,,,,4,"Neukolln, Berlin, Germany",GM,GM16,16538,52.4667,13.4333,-1832178,4,"Neukolln, Berlin, Germany",GM,GM16,16538,52.4667,13.4333,-1832178,20231010181500,https://www.tagesschau.de/inland/regional/berlin/antisemitismus-schulen-streit-100.html
1132366411,20231010,202310,2023,2023.7671,FIN,FINLAND,FIN,,,,,,,,,,,,,,,,,,1,090,090,09,2,-2.0,10,1,10,-3.02457466918715,1,Lithuania,LH,LH,,56.0,24.0,LH,0,,,,,,,,1,Lithuania,LH,LH,,56.0,24.0,LH,20231010181500,https://www.tagesschau.de/ausland/europa/finnland-pipeline-schaeden-100.html
1132388709,20231010,202310,2023,2023.7671,PSE,GAZA,PSE,,,,,,,,ISRMIL,ISRAELI,ISR,,,,,MIL,,,1,193,193,19,4,-10.0,6,1,6,-7.82918149466192,1,Gaza Strip,GZ,GZ,,31.425074,34.373398,GZ,1,Israel,IS,IS,,31.5,34.75,IS,1,Gaza Strip,GZ,GZ,,31.425074,34.373398,GZ,20231010201500,https://www.tagesschau.de/ausland/asien/israel-gaza-hamas-krieg-100.html
1132274377,20231010,202310,2023,2023.7671,MIL,MILITARY,,,,,,MIL,,,,,,,,,,,,,1,190,190,19,4,-10.0,10,1,10,-4.55580865603645,1,Germany,GM,GM,,51.5,10.5,GM,0,,,,,,,,1,Germany,GM,GM,,51.5,10.5,GM,20231010111500,https://www.tagesschau.de/ausland/amerika/biden-israel-114.html
1132301533,20231010,202310,2023,2023.7671,PSE,PALESTINIAN,PSE,,,,,,,,DEU,GERMANY,DEU,,,,,,,,1,012,012,01,1,-0.4,10,1,10,-0.96852300242131,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,20231010133000,https://www.tagesschau.de/ausland/asien/israel-moshe-zimmermann-100.html
1132202164,20231010,202310,2023,2023.7671,ISRGOV,ISRAEL,ISR,,,,,GOV,,,ISR,ISRAEL,ISR,,,,,,,,0,190,190,19,4,-10.0,2,1,2,-8.56389986824766,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20231010044500,https://www.tagesschau.de/ausland/asien/gaza-israel-angriff-126.html
1132418891,20231010,202310,2023,2023.7671,DEUCVL,GERMAN,DEU,,,,,CVL,,,,,,,,,,,,,1,036,036,03,1,4.0,6,1,6,-0.43956043956044,1,Poland,PL,PL,,52.0,20.0,PL,0,,,,,,,,1,Poland,PL,PL,,52.0,20.0,PL,20231010231500,https://www.tagesschau.de/ausland/asien/israel-deutsche-ausfliegen-lufthansa-100.html
1132202300,20231010,202310,2023,2023.7671,OPP,PRISONER,,,,,,OPP,,,,,,,,,,,,,1,173,173,17,4,-5.0,1,1,1,-8.56389986824766,1,Israel,IS,IS,,31.5,34.75,IS,0,,,,,,,,1,Lebanon,LE,LE,,33.833333,35.833333,LE,20231010044500,https://www.tagesschau.de/ausland/asien/gaza-israel-angriff-126.html
1132592022,20231011,202310,2023,2023.7699,BUS,BOSS,,,,,,BUS,,,GOV,PRIME MINISTER,,,,,,GOV,,,1,057,057,05,1,8.0,10,1,10,2.84810126582279,1,Ukraine,UP,UP,,49.0,32.0,UP,1,Ukraine,UP,UP,,49.0,32.0,UP,1,Ukraine,UP,UP,,49.0,32.0,UP,20231011140000,https://www.tagesschau.de/ausland/europa/slowakei-fico-106.html
1132525691,20231011,202310,2023,2023.7699,MIL,MILITARY,,,,,,MIL,,,IGOWSTNAT,NATO,WST,NAT,,,,IGO,,,1,030,030,03,1,4.0,10,1,10,1.19617224880383,1,Lithuania,LH,LH,,56.0,24.0,LH,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,20231011090000,https://www.tagesschau.de/inland/innenpolitik/pistorius-bundeswehr-litauen-100.html
1132591864,20231011,202310,2023,2023.7699,,,,,,,,,,,IGOUNODEVWBK,WORLD BANK,,UNO,,,,IGO,DEV,,0,100,100,10,3,-5.0,10,1,10,-1.64158686730506,0,,,,,,,,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,20231011140000,https://www.tagesschau.de/wirtschaft/weltwirtschaft/weltbank-reform-klimawandel-krisen-100.html
1132525671,20231011,202310,2023,2023.7699,MIL,MILITARY,,,,,,MIL,,,,,,,,,,,,,1,110,110,11,3,-2.0,10,1,10,1.19617224880383,1,Lithuania,LH,LH,,56.0,24.0,LH,0,,,,,,,,1,Lithuania,LH,LH,,56.0,24.0,LH,20231011090000,https://www.tagesschau.de/inland/innenpolitik/pistorius-bundeswehr-litauen-100.html
1132525470,20231011,202310,2023,2023.7699,IRQGOV,IRAQ,IRQ,,,,,GOV,,,RUS,MOSCOW,RUS,,,,,,,,0,026,026,02,1,4.0,2,1,2,-4.8,1,Iraq,IZ,IZ,,33.0,44.0,IZ,1,Iraq,IZ,IZ,,33.0,44.0,IZ,1,Iraq,IZ,IZ,,33.0,44.0,IZ,20231011090000,https://www.tagesschau.de/ausland/russland-nahost-100.html
1132525339,20231011,202310,2023,2023.7699,GOV,FOREIGN MINIST,,,,,,GOV,,,BUS,BOSS,,,,,,BUS,,,1,026,026,02,1,4.0,10,1,10,-4.8,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20231011090000,https://www.tagesschau.de/ausland/russland-nahost-100.html
1132545065,20231011,202310,2023,2023.7699,UKR,UKRAINE,UKR,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,030,030,03,1,4.0,10,1,10,0.23866348448687,1,Ukraine,UP,UP,,49.0,32.0,UP,1,Russia,RS,RS,,60.0,100.0,RS,1,Russia,RS,RS,,60.0,100.0,RS,20231011103000,https://www.tagesschau.de/ausland/europa/ukraine-selenskyj-bruessel-100.html
1132675698,20231011,202310,2023,2023.7699,FINCOP,FINNISH,FIN,,,,,COP,,,,,,,,,,,,,1,010,010,01,1,0.0,6,1,6,-4.39560439560439,4,"Helsinki, Eteläuomen Läi, Finland",FI,FI13,16230,60.1756,24.9342,-1364995,0,,,,,,,,4,"Helsinki, Eteläuomen Läi, Finland",FI,FI13,16230,60.1756,24.9342,-1364995,20231011203000,https://www.tagesschau.de/ausland/europa/finnland-estland-pipeline-leck-102.html
1132525175,20231011,202310,2023,2023.7699,DEU,GERMANY,DEU,,,,,,,,MOS,ISLAMIC,,,,MOS,,,,,1,051,051,05,1,3.4,10,1,10,-1.59045725646124,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20231011090000,https://www.tagesschau.de/inland/innenpolitik/israel-hamas-faeser-100.html
1132591945,20231011,202310,2023,2023.7699,AUSGOV,AUSTRALIAN,AUS,,,,,GOV,,,,,,,,,,,,,0,012,012,01,1,-0.4,6,1,6,-4.04411764705882,1,Australia,AS,AS,,-25.0,135.0,AS,0,,,,,,,,1,Australia,AS,AS,,-25.0,135.0,AS,20231011140000,https://www.tagesschau.de/ausland/asien/china-freilassung-cheng-lei-100.html
1132472716,20231011,202310,2023,2023.7699,MED,BLOG,,,,,,MED,,,,,,,,,,,,,1,020,020,02,1,3.0,4,1,4,2.47349823321555,4,"Kiev, Ukraine (general), Ukraine",UP,UP00,28554,50.4333,30.5167,-1044367,0,,,,,,,,4,"Kiev, Ukraine (general), Ukraine",UP,UP00,28554,50.4333,30.5167,-1044367,20231011040000,https://www.tagesschau.de/newsticker/liveblog-ukraine-mittwoch-292.html
1132472359,20231011,202310,2023,2023.7699,BEL,BRUSSELS,BEL,,,,,,,,UKR,KIEV,UKR,,,,,,,,1,020,020,02,1,3.0,8,1,8,2.47349823321555,4,"Brussels, Bruxelles-Capitale, Belgium",BE,BE11,5850,50.8333,4.33333,-1955538,4,"Kiev, Ukraine (general), Ukraine",UP,UP00,28554,50.4333,30.5167,-1044367,4,"Brussels, Bruxelles-Capitale, Belgium",BE,BE11,5850,50.8333,4.33333,-1955538,20231011040000,https://www.tagesschau.de/newsticker/liveblog-ukraine-mittwoch-292.html
1132612366,20231011,202310,2023,2023.7699,SWE,SWEDEN,SWE,,,,,,,,,,,,,,,,,,1,090,090,09,2,-2.0,4,1,4,-3.50109409190372,4,"Uppsala, Uppsala Lan, Sweden",SW,SW21,26184,59.85,17.6333,-2532413,0,,,,,,,,4,"Uppsala, Uppsala Lan, Sweden",SW,SW21,26184,59.85,17.6333,-2532413,20231011153000,https://www.tagesschau.de/ausland/europa/finnland-estland-pipeline-leck-100.html
1132525469,20231011,202310,2023,2023.7699,IRQGOV,IRAQ,IRQ,,,,,GOV,,,RUS,MOSCOW,RUS,,,,,,,,0,026,026,02,1,4.0,8,1,8,-4.8,1,Iraq,IZ,IZ,,33.0,44.0,IZ,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,1,Iraq,IZ,IZ,,33.0,44.0,IZ,20231011090000,https://www.tagesschau.de/ausland/russland-nahost-100.html
1132525069,20231011,202310,2023,2023.7699,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,1,110,110,11,3,-2.0,10,1,10,-0.59171597633137,4,"Frankfurt, Brandenburg, Germany",GM,GM11,16538,52.35,14.55,-1771146,0,,,,,,,,4,"Frankfurt, Brandenburg, Germany",GM,GM11,16538,52.35,14.55,-1771146,20231011090000,https://www.tagesschau.de/wirtschaft/unternehmen/birkenstock-boersengang-ipo-nyse-100.html
1132472717,20231011,202310,2023,2023.7699,MED,BLOG,,,,,,MED,,,,,,,,,,,,,1,020,020,02,1,3.0,6,1,6,2.47349823321555,4,"Brussels, Bruxelles-Capitale, Belgium",BE,BE11,5850,50.8333,4.33333,-1955538,0,,,,,,,,4,"Kiev, Ukraine (general), Ukraine",UP,UP00,28554,50.4333,30.5167,-1044367,20231011040000,https://www.tagesschau.de/newsticker/liveblog-ukraine-mittwoch-292.html
1132525786,20231011,202310,2023,2023.7699,PSE,PALESTINIAN,PSE,,,,,,,,PSEGOV,PALESTINIAN,PSE,,,,,GOV,,,0,014,014,01,1,0.0,6,1,6,-4.8,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20231011090000,https://www.tagesschau.de/ausland/russland-nahost-100.html
1132525585,20231011,202310,2023,2023.7699,JUD,CONSTITUTIONAL COURT,,,,,,JUD,,,,,,,,,,,,,1,020,020,02,1,3.0,10,1,10,-1.54798761609907,4,"Karlsruhe, Baden-Wüberg, Germany",GM,GM01,16554,49.0047,8.38583,-1803994,0,,,,,,,,4,"Karlsruhe, Baden-Wüberg, Germany",GM,GM01,16554,49.0047,8.38583,-1803994,20231011090000,https://www.tagesschau.de/inland/gesellschaft/politische-stiftungen-finanzierung-100.html
1132675696,20231011,202310,2023,2023.7699,FIN,FINNISH,FIN,,,,,,,,FINCOP,FINLAND,FIN,,,,,COP,,,1,010,010,01,1,0.0,2,1,2,-4.39560439560439,4,"Helsinki, Eteläuomen Läi, Finland",FI,FI13,16230,60.1756,24.9342,-1364995,4,"Helsinki, Eteläuomen Läi, Finland",FI,FI13,16230,60.1756,24.9342,-1364995,4,"Helsinki, Eteläuomen Läi, Finland",FI,FI13,16230,60.1756,24.9342,-1364995,20231011203000,https://www.tagesschau.de/ausland/europa/finnland-estland-pipeline-leck-102.html
1132591944,20231011,202310,2023,2023.7699,AUS,AUSTRALIA,AUS,,,,,,,,MED,JOURNALIST,,,,,,MED,,,1,0841,084,08,2,7.0,10,1,10,-4.04411764705882,1,Australia,AS,AS,,-25.0,135.0,AS,1,Australia,AS,AS,,-25.0,135.0,AS,1,Australia,AS,AS,,-25.0,135.0,AS,20231011140000,https://www.tagesschau.de/ausland/asien/china-freilassung-cheng-lei-100.html
1132525511,20231011,202310,2023,2023.7699,ISR,ISRAEL,ISR,,,,,,,,ISRGOV,ISRAEL,ISR,,,,,GOV,,,0,014,014,01,1,0.0,4,1,4,-4.8,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20231011090000,https://www.tagesschau.de/ausland/russland-nahost-100.html
1132592462,20231011,202310,2023,2023.7699,IGOUNODEVWBK,WORLD BANK,,UNO,,,,IGO,DEV,,,,,,,,,,,,1,020,020,02,1,3.0,10,1,10,-1.64158686730506,1,Germany,GM,GM,,51.5,10.5,GM,0,,,,,,,,1,Germany,GM,GM,,51.5,10.5,GM,20231011140000,https://www.tagesschau.de/wirtschaft/weltwirtschaft/weltbank-reform-klimawandel-krisen-100.html
1132764286,20231012,202310,2023,2023.7726,ISRMIL,ISRAEL,ISR,,,,,MIL,,,PSE,GAZA,PSE,,,,,,,,1,190,190,19,4,-10.0,10,1,10,-3.79562043795621,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,20231012044500,https://www.tagesschau.de/ausland/asien/israel-notstandsregierung-102.html
